date,quarter,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,department_sweing,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,month
11/01/2015,2,-0.5,0.5,0.22687007874015755,1043,0.44565217391304346,0,0,0,0,0.4375,-0.415866159,True,False,True,False,False,False,1
11/01/2015,2,0.8333333333333334,0.5,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,-0.526374808,False,False,True,False,False,False,1
11/01/2015,2,0.3333333333333333,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.598837777,False,False,True,False,False,False,1
11/01/2015,2,-0.166666667,-2.5,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,-0.821199636,False,False,True,False,False,False,1
11/01/2015,2,0.8333333333333334,-1.5,-0.13484252,831,1.0108695652173914,0.6,0,0,0,0.3958333333333333,-0.865753864,True,False,True,False,False,False,1
11/01/2015,2,0,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.880164604,False,False,True,False,False,False,1
11/01/2015,2,0.16666666666666666,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.914738441,False,False,True,False,False,False,1
11/01/2015,2,-0.333333333,0.5,1.733267716535433,562,1.173913043478261,0,0,0,0,0.5,-1.501402703,True,False,True,False,False,False,1
11/01/2015,2,-0.166666667,-1.5,0.27214566929133854,1208,0.7282608695652174,0,0,0,0,0.4791666666666667,-1.602206081,True,False,True,False,False,False,1
12/01/2015,2,-0.833333333,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,0.9093392414534485,False,False,False,False,False,False,1
12/01/2015,2,-0.333333333,-4,-0.539370079,,-0.130434783,0,0,0,0,-0.333333333,0.8446330208316589,False,False,False,False,False,False,1
12/01/2015,2,-0.5,0.5,-0.546751969,,-0.391304348,0,0,0,0,-0.5,0.6607865141891601,False,False,False,False,False,False,1
12/01/2015,2,-0.666666667,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,0.5361312620863634,False,False,False,False,False,False,1
12/01/2015,2,0.5,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,0.4241688662756913,False,False,False,False,False,False,1
12/01/2015,2,-0.833333333,0.5,0.5364173228346457,1099,0.7717391304347826,1.5,0,0,0,0.5208333333333334,0.38604959628424973,True,False,False,False,False,False,1
12/01/2015,2,0.5,0.5,0.5364173228346457,1093,1.2065217391304348,1.5,0,0,0,0.5208333333333334,0.3859502891644679,True,False,False,False,False,False,1
12/01/2015,2,0.16666666666666666,0.5,0.5236220472440944,1031,1.125,1.2,0,0,0,0.46875,0.38412206489470224,True,False,False,False,False,False,1
12/01/2015,2,0.3333333333333333,0.5,0.5236220472440944,1233,1.125,1.2,0,0,0,0.46875,0.38412206489470224,True,False,False,False,False,False,1
12/01/2015,2,0,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,0.22051476537727693,False,False,False,False,False,False,1
12/01/2015,2,-0.166666667,-1,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,0.18120479021616046,False,False,False,False,False,False,1
12/01/2015,2,-0.5,0.5,0.22687007874015755,941,1.076086956521739,0,0,0,0,0.4375,0.13473927594886906,True,False,False,False,False,False,1
12/01/2015,2,0,0.5,-0.189468504,843,0.30978260869565216,1,0,0,0,-0.052083333,0.13427909527812967,True,False,False,False,False,False,1
12/01/2015,2,1,0.5,-0.179625984,760,0.092391304,1,0,0,0,-0.052083333,0.13375271152799134,True,False,False,False,False,False,1
12/01/2015,2,-0.666666667,0.5,0.6309055118110235,737,1.190217391304348,1.26,0,0,0,0.5104166666666666,0.13336975694692507,True,False,False,False,False,False,1
12/01/2015,2,0.3333333333333333,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.24173268,False,False,False,False,False,False,1
12/01/2015,2,0.6666666666666666,0.5,1.733267716535433,381,0.5380434782608695,0.9,0,0,0,0.5104166666666666,-0.423994679,True,False,False,False,False,False,1
12/01/2015,2,-0.166666667,-1,0.27214566929133854,1141,0.8152173913043478,0,0,0,0,0.5208333333333334,-0.616631146,True,False,False,False,False,False,1
12/01/2015,2,0.8333333333333334,-1,-0.13484252,1004,1.0108695652173914,0.88,0,0,0,0.3958333333333333,-0.616932343,True,False,False,False,False,False,1
12/01/2015,2,0.16666666666666666,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.626307398,False,False,False,False,False,False,1
12/01/2015,2,0.8333333333333334,0.5,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,-0.663959726,False,False,False,False,False,False,1
12/01/2015,2,-0.333333333,-4,0.35137795275590544,581,0.6141304347826086,0,0,0,0,0.3645833333333333,-2.114079049,True,False,False,False,False,False,1
12/01/2015,2,0.6666666666666666,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,-2.636136568,False,False,False,False,False,False,1
13/01/2015,2,-0.333333333,-4,-0.539370079,,-0.326086957,0,0,0,0,-0.458333333,0.8936783996341565,False,False,False,False,True,False,1
13/01/2015,2,-0.833333333,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.666666667,0.8906788454859143,False,False,False,False,True,False,1
13/01/2015,2,0.6666666666666666,0.5,-0.557086614,,0.2608695652173913,0,0,0,0,-0.291666667,0.6973571112535123,False,False,False,False,True,False,1
13/01/2015,2,-0.5,0.5,-0.546751969,,-0.423913043,0,0,0,0,-0.520833333,0.6398211937698066,False,False,False,False,True,False,1
13/01/2015,2,0.5,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,0.4241688662756913,False,False,False,False,True,False,1
13/01/2015,2,-0.833333333,0.5,0.5364173228346457,1073,1.2065217391304348,1.5,0,0,0,0.5208333333333334,0.3859502891644679,True,False,False,False,True,False,1
13/01/2015,2,0.5,0.5,0.5364173228346457,1156,1.2065217391304348,1.5,0,0,0,0.5208333333333334,0.3859502891644679,True,False,False,False,True,False,1
13/01/2015,2,0.3333333333333333,0.5,0.5236220472440944,1211,1.141304347826087,1.2,0,0,0,0.4791666666666667,0.3847010180010063,True,False,False,False,True,False,1
13/01/2015,2,0.16666666666666666,0.5,0.5236220472440944,1126,1.125,1.2,0,0,0,0.46875,0.38412206489470224,True,False,False,False,True,False,1
13/01/2015,2,-0.166666667,-1,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,0.24016975795920115,False,False,False,False,True,False,1
13/01/2015,2,-0.666666667,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,0.16292328271927786,False,False,False,False,True,False,1
13/01/2015,2,0,0.5,-0.179625984,1004,0.30978260869565216,1,0,0,0,-0.052083333,0.1346038589678459,True,False,False,False,True,False,1
13/01/2015,2,1,0.5,-0.179625984,1063,0.30978260869565216,1,0,0,0,-0.052083333,0.1346038589678459,True,False,False,False,True,False,1
13/01/2015,2,-0.666666667,0.5,0.6309055118110235,723,1.190217391304348,1,0,0,0,0.5104166666666666,0.13336975694692507,True,False,False,False,True,False,1
13/01/2015,2,-0.5,0.5,1.3292322834645671,465,1.076086956521739,1.08,0,0,0,0.4375,-0.338876289,True,False,False,False,True,False,1
13/01/2015,2,0.3333333333333333,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.461489663,False,False,False,False,True,False,1
13/01/2015,2,0.16666666666666666,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.516428907,False,False,False,False,True,False,1
13/01/2015,2,0.8333333333333334,0.5,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,-0.860509617,False,False,False,False,True,False,1
13/01/2015,2,0.8333333333333334,-0.5,0.5841535433070866,530,1.0108695652173914,0.74,0,0,0,0.3958333333333333,-0.955422436,True,False,False,False,True,False,1
13/01/2015,2,-0.166666667,-0.5,0.27214566929133854,1297,1.173913043478261,0,0,0,0,0.5,-1.232951647,True,False,False,False,True,False,1
13/01/2015,2,-0.333333333,-2.5,0.35137795275590544,783,1.125,0.46,0,0,0,0.46875,-1.365135475,True,False,False,False,True,False,1
13/01/2015,2,0.6666666666666666,-4,0.35137795275590544,715,1.125,0.46,0,0,0,0.46875,-2.116212131,True,False,False,False,True,False,1
14/01/2015,2,0.8333333333333334,0.5,-0.546751969,,-0.358695652,0,0,0,0,-0.5625,0.8065907968807204,False,False,False,False,False,True,1
14/01/2015,2,-0.333333333,-4,-0.539370079,,-0.22826087,0,0,0,0,-0.541666667,0.6739214161995503,False,False,False,False,False,True,1
14/01/2015,2,0.16666666666666666,0.5,0.5236220472440944,1150,1.125,1.4,0,0,0,0.46875,0.6342305920323783,True,False,False,False,False,True,1
14/01/2015,2,-0.833333333,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,0.5921124599916993,False,False,False,False,False,True,1
14/01/2015,2,-0.166666667,-1,-0.546751969,,-0.456521739,0,0,0,0,-0.395833333,0.4563746313480751,False,False,False,False,False,True,1
14/01/2015,2,0.5,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,0.4241688662756913,False,False,False,False,False,True,1
14/01/2015,2,0.5,0.5,0.5364173228346457,1232,1.2065217391304348,1.5,0,0,0,0.5208333333333334,0.3859502891644679,True,False,False,False,False,True,1
14/01/2015,2,0.3333333333333333,0.5,0.5236220472440944,1218,1.125,1.2,0,0,0,0.46875,0.38412206489470224,True,False,False,False,False,True,1
14/01/2015,2,0.16666666666666666,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,0.3213945896484873,False,False,False,False,False,True,1
14/01/2015,2,-0.5,0.5,-0.546751969,,-0.456521739,0,0,0,0,-0.5625,0.23756487659214903,False,False,False,False,False,True,1
14/01/2015,2,1,0.5,-0.179625984,1159,-0.179347826,1,0,0,0,-0.052083333,0.13493735004092297,True,False,False,False,False,True,1
14/01/2015,2,0,0.5,-0.179625984,972,0.30978260869565216,0.76,0,0,0,-0.052083333,0.1346038589678459,True,False,False,False,False,True,1
14/01/2015,2,-0.833333333,0.5,0.5364173228346457,1092,1.2065217391304348,1.26,0,0,0,0.5208333333333334,0.133955432,True,False,False,False,False,True,1
14/01/2015,2,-0.166666667,-0.5,0.27214566929133854,965,0.6086956521739131,0,0,0,0,0.5,-0.36628888,True,False,False,False,False,True,1
14/01/2015,2,0.3333333333333333,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.530163722,False,False,False,False,False,True,1
14/01/2015,2,-0.333333333,-1.5,0.35137795275590544,816,0.20652173913043478,0.46,0,0,0,0.4791666666666667,-0.865054473,True,False,False,False,False,True,1
14/01/2015,2,0.6666666666666666,-2.5,0.35137795275590544,947,-0.10326087,0.46,0,0,0,0.46875,-1.367138347,True,False,False,False,False,True,1
14/01/2015,2,0.8333333333333334,-4,-0.031988189,838,0.5869565217391305,0.46,0,0,0,0.4375,-2.117088571,True,False,False,False,False,True,1
14/01/2015,2,0.6666666666666666,0.5,-0.557086614,,-0.489130435,0,0,0,0,-0.541666667,-2.205472422,False,False,False,False,False,True,1
14/01/2015,2,-0.666666667,0.5,1.7598425196850396,1086,0.054347826,0.54,0,0,0,0.4791666666666667,-2.311260527,True,False,False,False,False,True,1
14/01/2015,2,-0.666666667,0.5,-0.557086614,,-0.489130435,0,0,0,0,-0.541666667,-2.630805027,False,False,False,False,False,True,1
15/01/2015,3,-0.333333333,-4,-0.539370079,,-0.065217391,0,0,0,0,-0.291666667,1.0768092208301165,False,False,False,True,False,False,1
15/01/2015,3,0.6666666666666666,0.5,-0.557086614,,-0.097826087,0,0,0,0,-0.3125,0.8991291181708814,False,False,False,True,False,False,1
15/01/2015,3,-0.833333333,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,0.554791663,False,False,False,True,False,False,1
15/01/2015,3,-0.166666667,-1,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,0.4367196437675166,False,False,False,True,False,False,1
15/01/2015,3,0.5,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,0.4241688662756913,False,False,False,True,False,False,1
15/01/2015,3,-0.833333333,0.5,0.5364173228346457,1160,1.2065217391304348,1.5,0,0,0,0.5208333333333334,0.3859502891644679,True,False,False,True,False,False,1
15/01/2015,3,0.3333333333333333,0.5,0.5236220472440944,1177,0.907608696,1.2,0,0,0,0.46875,0.38551675577083383,True,False,False,True,False,False,1
15/01/2015,3,0.16666666666666666,0.5,0.5236220472440944,1281,1.125,1.2,0,0,0,0.46875,0.38412206489470224,True,False,False,True,False,False,1
15/01/2015,3,0.5,0.5,0.5364173228346457,1369,1.2065217391304348,1.26,0,0,0,0.5208333333333334,0.133955432,True,False,False,True,False,False,1
15/01/2015,3,0,0.5,-0.179625984,1084,0.1793478260869565,0.76,0,0,0,-0.052083333,0.13352674982010865,True,False,False,True,False,False,1
15/01/2015,3,1,0.5,-0.179625984,1216,0.1793478260869565,1,0,0,0,-0.052083333,0.13352674982010865,True,False,False,True,False,False,1
15/01/2015,3,-0.166666667,-0.5,0.27214566929133854,391,1.173913043478261,0,0,0,0,0.5,-0.366465018,True,False,False,True,False,False,1
15/01/2015,3,0.16666666666666666,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.420285231,False,False,False,True,False,False,1
15/01/2015,3,-0.5,-2.5,0.3572834645669291,1102,1.125,0.6,0,0,0,0.46875,-0.56340406,True,False,False,True,False,False,1
15/01/2015,3,-0.333333333,-1,0.3572834645669291,872,1.108695652173913,0.52,0,0,0,0.4583333333333333,-0.616180178,True,False,False,True,False,False,1
15/01/2015,3,0.3333333333333333,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.832329571,False,False,False,True,False,False,1
15/01/2015,3,0.6666666666666666,-1.5,0.3572834645669291,1076,1.125,0.46,0,0,0,0.46875,-0.865444174,True,False,False,True,False,False,1
15/01/2015,3,0.8333333333333334,-2.5,-0.018208661,917,1.076086956521739,0.6,0,0,0,0.4375,-1.366914611,True,False,False,True,False,False,1
15/01/2015,3,-0.666666667,-2.5,0.37795275590551186,1044,1.059782608695652,0.46,0,0,0,0.4270833333333333,-1.367045551,True,False,False,True,False,False,1
17/01/2015,3,-0.166666667,-1,-0.546751969,,-0.22826087,0,0,0,0,-0.395833333,1.0696102848726958,False,True,False,False,False,False,1
17/01/2015,3,-0.666666667,0.5,-0.557086614,,-0.391304348,0,0,0,0,-0.5,1.0381623017429833,False,True,False,False,False,False,1
17/01/2015,3,0.6666666666666666,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,1.006714319,False,True,False,False,False,False,1
17/01/2015,3,-0.833333333,0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,0.554791663,False,True,False,False,False,False,1
17/01/2015,3,0.5,0.5,-0.557086614,,-0.391304348,0,0,0,0,-0.5,0.2674215151415702,False,True,False,False,False,False,1
17/01/2015,3,0,0.5,-0.189468504,1067,0.27717391304347827,1.26,0,0,0,-0.072916667,0.1350890564704318,True,True,False,False,False,False,1
17/01/2015,3,1,0.5,-0.179625984,1039,0.30978260869565216,1.26,0,0,0,-0.052083333,0.1346038589678459,True,True,False,False,False,False,1
17/01/2015,3,0.16666666666666666,0.5,0.5236220472440944,1396,1.125,1,0,0,0,0.46875,0.1340135377570262,True,True,False,False,False,False,1
17/01/2015,3,0.3333333333333333,0.5,0.5236220472440944,1292,1.125,1,0,0,0,0.46875,0.1340135377570262,True,True,False,False,False,False,1
17/01/2015,3,-0.833333333,0.5,1.6446850393700787,171,1.2065217391304348,1.26,0,0,0,0.5208333333333334,0.133955432,True,True,False,False,False,False,1
17/01/2015,3,0.5,0.5,0.5364173228346457,1128,1.2065217391304348,1.26,0,0,0,0.5208333333333334,0.133955432,True,True,False,False,False,False,1
17/01/2015,3,-0.666666667,-1.5,0.37795275590551186,865,0.47282608695652173,0.46,0,0,0,0.46875,-0.016101162,True,True,False,False,False,False,1
17/01/2015,3,-0.333333333,-0.5,0.3572834645669291,825,1.125,1,0,0,0,0.46875,-0.364057585,True,True,False,False,False,False,1
17/01/2015,3,0.3333333333333333,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.488959285,False,True,False,False,False,False,1
17/01/2015,3,0.16666666666666666,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.557633344,False,True,False,False,False,False,1
17/01/2015,3,0.6666666666666666,-1,0.3572834645669291,1163,1.0434782608695652,0.7,0,0,0,0.4166666666666667,-0.61584158,True,True,False,False,False,False,1
17/01/2015,3,-0.5,-1.5,0.3572834645669291,1140,1.125,0.6,0,0,0,0.46875,-0.865444174,True,True,False,False,False,False,1
17/01/2015,3,0.8333333333333334,-1.5,-0.018208661,1027,1.108695652173913,0.76,0,0,0,0.4583333333333333,-0.865536694,True,True,False,False,False,False,1
17/01/2015,3,0,0.5,-0.608267717,,-0.554347826,0,0,0,0,-0.604166667,-1.538298879,False,True,False,False,False,False,1
17/01/2015,3,-0.166666667,-0.5,1.2760826771653544,1052,1.173913043478261,0.42,0,0,0,0.5,-1.607042837,True,True,False,False,False,False,1
17/01/2015,3,0.8333333333333334,0.5,-0.546751969,,-0.489130435,0,0,0,0,-0.5625,-2.298030164,False,True,False,False,False,False,1
18/01/2015,3,-0.166666667,-1.5,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,0.3974096686064001,False,False,True,False,False,False,1
18/01/2015,3,0.8333333333333334,-1,-0.546751969,,-0.326086957,0,0,0,0,-0.458333333,0.3253413724754098,False,False,True,False,False,False,1
18/01/2015,3,0,0.5,-0.608267717,,-0.391304348,0,0,0,0,-0.5,0.15761880411921686,False,False,True,False,False,False,1
18/01/2015,3,0,0.5,-0.189468504,1140,0.27717391304347827,1.26,0,0,0,-0.072916667,0.1350890564704318,True,False,True,False,False,False,1
18/01/2015,3,0.16666666666666666,0.5,1.6525590551181104,624,1.125,1,0,0,0,0.46875,0.1340135377570262,True,False,True,False,False,False,1
18/01/2015,3,0.3333333333333333,0.5,0.5236220472440944,1288,1.125,0.76,0,0,0,0.46875,0.1340135377570262,True,False,True,False,False,False,1
18/01/2015,3,0.5,0.5,0.5364173228346457,1381,-0.054347826,1,0,0,0,0.5208333333333334,0.13344482244656214,True,False,True,False,False,False,1
18/01/2015,3,-0.333333333,-0.5,0.3572834645669291,882,1.125,1,0,0,0,0.46875,-0.364057585,True,False,True,False,False,False,1
18/01/2015,3,0.6666666666666666,-0.5,0.3572834645669291,1002,1.108695652173913,0.8,0,0,0,0.4583333333333333,-0.366295917,True,False,True,False,False,False,1
18/01/2015,3,0.16666666666666666,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.406550415,False,False,True,False,False,False,1
18/01/2015,3,1,0.5,0.5713582677165355,585,0.30978260869565216,1.12,0,0,0,-0.052083333,-0.555538917,True,False,True,False,False,False,1
18/01/2015,3,-0.5,-1,0.3572834645669291,1138,1.125,0.7,0,0,0,0.46875,-0.614750877,True,False,True,False,False,False,1
18/01/2015,3,0.8333333333333334,-1,-0.018208661,1140,1.141304347826087,0.88,0,0,0,0.4791666666666667,-0.615336832,True,False,True,False,False,False,1
18/01/2015,3,-0.666666667,-1,0.37795275590551186,1025,1.125,0.52,0,0,0,0.46875,-0.615617299,True,False,True,False,False,False,1
18/01/2015,3,0.3333333333333333,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.667511836,False,False,True,False,False,False,1
18/01/2015,3,-0.166666667,-1.5,0.25295275590551175,1031,1.173913043478261,0.6,0,0,0,0.5,-0.866589842,True,False,True,False,False,False,1
18/01/2015,3,0.5,0.5,-0.557086614,,-0.391304348,0,0,0,0,-0.5,-0.956700655,False,False,True,False,False,False,1
18/01/2015,3,-0.833333333,0.5,1.6653543307086616,1381,1.1576086956521738,0.48,0,0,0,0.4895833333333333,-1.850961339,True,False,True,False,False,False,1
18/01/2015,3,0.6666666666666666,-0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,-2.688423572,False,False,True,False,False,False,1
19/01/2015,3,-0.333333333,-0.5,-0.539370079,,0.1956521739130435,0,0,0,0,-0.125,1.0199755151134227,False,False,False,False,False,False,1
19/01/2015,3,0.5,0.5,-0.557086614,,-0.391304348,0,0,0,0,-0.5,0.9541242017782636,False,False,False,False,False,False,1
19/01/2015,3,-0.166666667,-1,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,0.9280943632896709,False,False,False,False,False,False,1
19/01/2015,3,0,0.5,-0.189468504,1028,0.076086957,1,0,0,0,-0.0625,0.13516412197006886,True,False,False,False,False,False,1
19/01/2015,3,0.3333333333333333,0.5,0.5236220472440944,1380,-0.059782609,1,0,0,0,0.46875,0.1341829890324751,True,False,False,False,False,False,1
19/01/2015,3,0.5,0.5,0.5364173228346457,1196,1.2065217391304348,1.26,0,0,0,0.5208333333333334,0.133955432,True,False,False,False,False,False,1
19/01/2015,3,1,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,0.10258483489256125,False,False,False,False,False,False,1
19/01/2015,3,-0.666666667,-0.5,0.37795275590551186,1006,1.125,0.76,0,0,0,0.46875,-0.114110002,True,False,False,False,False,False,1
19/01/2015,3,-0.333333333,-0.5,0.3572834645669291,930,1.141304347826087,1.26,0,0,0,0.4791666666666667,-0.116358196,True,False,False,False,False,False,1
19/01/2015,3,-0.5,-0.5,0.3572834645669291,1095,1.125,1,0,0,0,0.46875,-0.116384693,True,False,False,False,False,False,1
19/01/2015,3,0.6666666666666666,-0.5,0.3572834645669291,938,1.108695652173913,1.26,0,0,0,0.4583333333333333,-0.116411661,True,False,False,False,False,False,1
19/01/2015,3,0.8333333333333334,-0.5,-0.018208661,1484,1.141304347826087,1,0,0,0,0.4791666666666667,-0.365914653,True,False,False,False,False,False,1
19/01/2015,3,0.3333333333333333,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.447754852,False,False,False,False,False,False,1
19/01/2015,3,-0.166666667,-1,0.25295275590551175,1255,0.782608696,0.7,0,0,0,0.5,-0.616502801,True,False,False,False,False,False,1
19/01/2015,3,0.16666666666666666,0.5,1.6525590551181104,1040,1.141304347826087,0.6,0,0,0,0.4791666666666667,-0.984633594,True,False,False,False,False,False,1
19/01/2015,3,-0.833333333,-2.5,0.37795275590551186,1492,1.125,0.6,0,0,0,0.46875,-1.117124596,True,False,False,False,False,False,1
19/01/2015,3,0.6666666666666666,-0.5,-0.557086614,,-0.456521739,0,0,0,0,-0.541666667,-1.174989438,False,False,False,False,False,False,1
19/01/2015,3,0.8333333333333334,-0.5,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,-1.81943626,False,False,False,False,False,False,1
19/01/2015,3,1,-4,0,1111,0.391304348,0.46,0,0,0,0,-2.116152765,True,False,False,False,False,False,1
20/01/2015,3,-0.166666667,-0.5,-0.546751969,,-0.456521739,0,0,0,0,-0.541666667,1.301539152327109,False,False,False,False,True,False,1
20/01/2015,3,0,0.5,-0.189468504,1047,0.29347826086956524,1.26,0,0,0,-0.0625,0.134677544,True,False,False,False,True,False,1
20/01/2015,3,0.3333333333333333,0.5,0.5236220472440944,1434,1.125,1,0,0,0,0.46875,0.1340135377570262,True,False,False,False,True,False,1
20/01/2015,3,0.5,0.5,0.5364173228346457,399,1.2065217391304348,1.26,0,0,0,0.5208333333333334,0.133955432,True,False,False,False,True,False,1
20/01/2015,3,-0.333333333,-0.5,0.3572834645669291,983,1.141304347826087,1.26,0,0,0,0.4791666666666667,-0.116358196,True,False,False,False,True,False,1
20/01/2015,3,0.6666666666666666,-0.5,0.3572834645669291,1108,1.108695652173913,1.26,0,0,0,0.4583333333333333,-0.116411661,True,False,False,False,True,False,1
20/01/2015,3,-0.5,-0.5,0.3572834645669291,1134,0.8152173913043478,1,0,0,0,0.4791666666666667,-0.116508642,True,False,False,False,True,False,1
20/01/2015,3,-0.666666667,-0.5,0.37795275590551186,1363,1.141304347826087,1,0,0,0,0.4791666666666667,-0.116539001,True,False,False,False,True,False,1
20/01/2015,3,0.5,0.5,-0.557086614,,-0.391304348,0,0,0,0,-0.5,-0.225213018,False,False,False,False,True,False,1
20/01/2015,3,0.8333333333333334,-0.5,-0.018208661,1501,1.141304347826087,1,0,0,0,0.4791666666666667,-0.365914653,True,False,False,False,True,False,1
20/01/2015,3,-0.166666667,-0.5,0.25295275590551175,1352,1.141304347826087,1,0,0,0,0.4791666666666667,-0.366447758,True,False,False,False,True,False,1
20/01/2015,3,0.3333333333333333,0.5,-0.608267717,,-0.456521739,0,0,0,0,-0.541666667,-0.667511836,False,False,False,False,True,False,1
20/01/2015,3,1,-2.5,0,1352,-0.043478261,0.46,0,0,0,0,-1.365587498,True,False,False,False,True,False,1
20/01/2015,3,0.16666666666666666,-4,0.37795275590551186,1450,1.108695652173913,0.6,0,0,0,0.4583333333333333,-1.865512158,True,False,False,False,True,False,1
20/01/2015,3,0.8333333333333334,-0.5,-0.546751969,,-0.22826087,0,0,0,0,-0.395833333,-2.053894228,False,False,False,False,True,False,1
21/01/2015,3,-0.333333333,0,-0.539370079,,0.3695652173913043,0,0,0,0,-0.291666667,1.0262417963721713,False,False,False,False,False,True,1
21/01/2015,3,-0.666666667,-0.5,-0.557086614,,0.20652173913043478,0,0,0,0,-0.354166667,0.6945335651713129,False,False,False,False,False,True,1
21/01/2015,3,-0.333333333,0,0.3572834645669291,825,1.108695652173913,1.88,0,0,0,0.4583333333333333,0.6362884840221016,True,False,False,False,False,True,1
21/01/2015,3,0,0.5,-0.179625984,916,0.32608695652173914,1.5,0,0,0,1.1458333333333333,0.38549116378191733,True,False,False,False,False,True,1
21/01/2015,3,0.5,0.5,-0.557086614,,-0.282608696,0,0,0,0,-0.541666667,0.2691440155392036,False,False,False,False,False,True,1
21/01/2015,3,0.3333333333333333,0.5,0.5236220472440944,562,0.6358695652173914,0.76,0,0,0,0.46875,0.13555306318602584,True,False,False,False,False,True,1
21/01/2015,3,-0.666666667,-0.5,0.37795275590551186,1422,1.184782608695652,1.2,0,0,0,0.4791666666666667,0.13544903477690737,True,False,False,False,False,True,1
21/01/2015,3,0.6666666666666666,-0.5,0.3572834645669291,1206,1.108695652173913,1.5,0,0,0,0.4583333333333333,0.13347260003234312,True,False,False,False,False,True,1
21/01/2015,3,-0.166666667,-0.5,-0.546751969,,-0.282608696,0,0,0,0,-0.541666667,-0.075821986,False,False,False,False,False,True,1
21/01/2015,3,-0.166666667,-0.5,0.25295275590551175,1404,1.173913043478261,1,0,0,0,0.5,-0.114973923,True,False,False,False,False,True,1
21/01/2015,3,-0.5,-0.5,0.3572834645669291,1139,1.141304347826087,1.26,0,0,0,0.4791666666666667,-0.116358196,True,False,False,False,False,True,1
21/01/2015,3,0.8333333333333334,-0.5,-0.018208661,1735,1.141304347826087,1,0,0,0,0.4791666666666667,-0.365914653,True,False,False,False,False,True,1
21/01/2015,3,-0.833333333,-1,0.37795275590551186,1595,1.141304347826087,0.68,0,0,0,0.4791666666666667,-0.36661793,True,False,False,False,False,True,1
21/01/2015,3,1,-1.5,0,1245,0.43478260869565216,0.46,0,0,0,0,-0.866038972,True,False,False,False,False,True,1
21/01/2015,3,0.3333333333333333,0.5,-0.608267717,,-0.282608696,0,0,0,0,-0.541666667,-0.892551437,False,False,False,False,False,True,1
21/01/2015,3,0.5,0.5,1.9340551181102363,757,0.032608696,0.58,0,0,0,0.5,-1.265824104,True,False,False,False,False,True,1
21/01/2015,3,-0.833333333,-1,-0.557086614,,-0.282608696,0,0,0,0,-0.541666667,-1.341391961,False,False,False,False,False,True,1
21/01/2015,3,0.16666666666666666,-2.5,0.3572834645669291,1720,1.108695652173913,0.46,0,0,0,0.4583333333333333,-1.36583295,True,False,False,False,False,True,1
